16722
16538
18292
16806
15441
16396
15923
17095
16283
16282
17179
18137
16624
15956
16916
15981
15832
17397
16985
16654
16357
16589
16378
15348
16272
15544
18112
17387
16740
15868
16758
16520
16584
16453
15985
16382
15616
16691
17377
17625
16063
16366
15918
16894
16498
15482
15854
16261
16663
15632
16536
16013
15714
15838
19311
22863
17249
17620
16831
16708
15968
16738
16278
15699
16675
15693
16894
15875
16405
16092
16558
16361
18230
16442
17126
17045
16358
16119
16869
16493
15588
16693
16042
17795
18076
17293
16555
15809
15259
16606
16195
15631
16282
16453
16484
15979
15989
15618
16989
16643
16629
16396
16485
16709
17284
15829
15955
16618
15558
16533
15873
16105
17240
15715
16654
16485
16515
16745
16356
16200
15477
16580
18438
17365
16467
16163
15730
15844
15710
16209
16580
17109
16635
16465
17162
16613
17728
16823
17655
16689
16503
17083
15830
16758
17778
16889
17344
17371
17755
17034
16843
16556
15837
16399
16310
15740
16639
16685
16571
16078
16508
15612
15708
16506
15648
16500
15749
16097
17403
16278
16097
16656
15860
17789
16841
15824
16694
15957
16675
16744
16424
15826
16637
16072
16410
15863
16401
15750
18562
16628
15947
16146
15815
16355
16123
16176
15741
16774
15659
17938
15919
16905
15384
16595
16485
16722
16787
16220
16703
15882
16733
15924
16301
15999
16079
16568
15876
17133
16818
16806
17369
15924
16883
17963
16653
15730
16373
16885
16228
17044
18125
16942
18133
17917
17799
16009
16683
15769
16936
15964
16593
16010
17297
16716
17192
16765
16134
16938
16372
16643
16043
16981
16060
16581
16026
16297
16052
17555
17073
16383
16731
16893
16479
16250
16582
16441
16193
15833
16391
16482
16793
15763
15567
17619
17472
16719
15677
16481
15875
18257
19674
15761
16490
15563
16202
16390
17342
16824
16629
16598
16228
16963
18790
17119
18188
16702
15705
17109
15670
16495
15824
16552
16537
15871
17094
17136
16713
16660
16265
16127
16552
16126
18837
17396
14372
16275
15562
16052
16392
16630
17279
16031
15167
15666
15262
15961
15828
15422
15215
15390
15129
17825
15536
15375
16588
15167
16014
15021
14767
16731
15269
14654
15061
14546
16031
17063
16740
15115
16533
15063
16265
18253
15309
15942
15176
16052
14998
16321
15158
15154
15633
16490
16314
16910
15681
15151
15940
14705
16975
19655
16963
21040
21651
19176
20522
21218
19133
19406
16901
17234
17673
16593
17028
16243
17788
